0	12.5864	3.0893	4.80441	3.58592	2.73451	0.562493	1.85793	0.932617	-0.892579	-6.4919	1.39167	-1.08204	6.58093	3.43724	1.00999	2.57937e-006	-1.00998	-3.43724	-6.58092	1.08205	-1.39165	6.4919	0.892576	-0.93262	-1.85793	-0.562494	-2.73451	-3.58592	-4.80441	-3.08931	-12.5864	
-9.39519	-2.14375	2.55689	-1.94202	-1.13541	-1.21745	-1.37399	-0.700552	-1.4516	0.208921	-9.52617	8.74033	3.33908	1.43425	1.36941	1.81072	0.413414	1.59722	2.0383	5.33699	8.299	5.40882	-10.073	-2.84723	-1.0778	-1.82842	-1.82858	-1.40593	-0.0665939	-0.744423	0.611585	2.89006	
-2.90746	1.31602	-0.802607	-0.768608	-1.74833	-1.60087	-1.04453	-1.70824	-1.6004	-5.21302	3.56076	1.76936	3.11748	-0.660958	-0.481111	-0.585292	0.630803	1.35703	1.62874	4.8203	2.7457	2.12505	1.53598	-4.26316	0.821143	1.00479	0.691266	0.366559	0.524291	3.03075	1.07933	-1.71092	
-1.53182	-1.09037	-0.118444	-0.828125	-0.283855	-0.595444	-0.348659	-0.485133	-0.946713	-1.03275	-1.06098	-0.0461105	2.99113	2.43514	0.944995	0.898649	0.739077	0.522898	1.21133	1.69324	2.62772	-0.667342	0.498357	-1.15193	-1.03637	-0.659161	-0.736627	-0.732625	-0.600494	-0.763993	-0.75685	-3.42745	
-0.430687	-1.3288	0.534169	1.42206	-0.154029	0.00622544	0.0875656	0.0319938	0.00194872	0.58807	-1.51132	0.730828	1.32883	2.36514	0.179727	-0.133589	0.444297	0.60875	0.774033	0.434033	0.0371865	-0.373796	0.143699	-2.02763	-1.49895	-0.432865	-0.683971	-0.822706	-0.966378	0.85537	-1.20464	0.655485	
0.123501	0.597169	-0.685875	-0.429205	-0.0784896	0.261905	-0.11793	-0.280559	0.463595	-0.397243	-1.83484	0.852072	0.805932	0.352561	0.0672546	0.490031	0.00743797	-0.12389	0.958219	-0.404655	0.869404	0.045365	0.451859	-0.459499	-0.837182	0.0660021	-0.0518653	-0.225411	0.269251	-0.731962	0.122167	-0.116623	
-0.512009	0.125262	0.54873	-0.530643	0.31399	-0.0289173	-0.404655	0.174422	0.526277	-0.570699	-1.50694	1.02898	0.400778	-0.115208	0.290431	0.0970435	-0.292735	0.186785	0.954222	0.0790168	-0.690516	-0.621398	0.615871	-0.745085	0.346887	-0.816641	-0.156724	-0.314376	-0.1283	0.119552	-0.514872	-0.0744506	
-0.255798	0.550355	-0.151984	-0.689717	-0.32088	-0.177043	-0.0305646	-0.240099	-0.729103	-0.122469	-1.29	0.842542	-0.491784	0.284954	0.107142	0.0513987	-0.14883	0.0964722	-0.177997	0.42896	1.03787	-0.787611	0.220226	0.629591	-0.208388	0.658681	0.348082	0.187875	0.20493	0.730021	0.183873	-0.333218	
-0.144527	-0.537539	-0.197985	-0.533672	-0.18655	-0.38829	-0.362375	-0.297802	-0.625976	-0.0418961	-0.0190076	0.711801	-0.0596595	0.645242	0.210089	0.197002	0.140625	0.250879	0.660138	0.422962	1.23733	-0.233599	1.57455	-0.123316	0.0283198	-0.031781	0.00607372	-0.0219109	-0.022372	0.196358	-0.566802	-0.417567	
-0.979929	0.127755	-0.549001	0.0301293	0.121056	0.138847	0.380422	0.160213	-0.0378466	-0.578109	-0.811278	-1.09504	1.64411	0.561403	0.260465	0.0523857	0.0888837	0.111949	0.108903	-0.0398862	0.00900924	-0.669629	1.06044	-1.02246	-0.957227	-0.106291	-0.239393	-0.358664	-0.333253	-0.0273672	0.220279	-1.38846	
